위반구분,위반일시,위반장소,과태료부과일자,데이터기준일자
주정차 금지구역,2024-12-16 12:26,대학로 파리바게트 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:10,르노삼성자동차 침산점,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:11,학남초등학교 앞 사거리,2024-12-17,2025-01-01
도로모퉁이,2024-12-15 01:44,복현동 418-7 부근,2024-12-23,2025-01-01
주정차 금지구역,2024-12-16 16:54,복현동 동북로 288,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 09:45,산격동 동북로 131,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:40,복현동 경진로1길 78,2024-12-17,2025-01-01
횡단보도,2024-12-14 14:55,태전동 344-1 부근,2024-12-23,2025-01-01
도로모퉁이,2024-12-13 13:05,학정동 937-17 부근,2024-12-23,2025-01-01
횡단보도,2024-12-15 14:59,읍내동 1343-7 부근,2024-12-23,2025-01-01
횡단보도,2024-12-14 15:39,산격동 1315-21 부근,2024-12-23,2025-01-01
이중주차 및 대각.직각주차,2024-12-13 17:12,서변동 1784-6 부근,2024-12-23,2025-01-01
소화전앞,2024-12-13 16:15,구암동 780-11 부근,2024-12-23,2025-01-01
횡단보도,2024-12-13 16:13,구암동 780-12 부근,2024-12-23,2025-01-01
보도(인도)위,2024-12-13 15:18, 학정동 926-8 부근,2024-12-23,2025-01-01
횡단보도,2024-12-14 23:05, 산격동 1428-12 부근,2024-12-23,2025-01-01
횡단보도,2024-12-13 16:18,구암동 832-3 부근,2024-12-23,2025-01-01
보도(인도)위,2024-12-13 19:41,침산동 216-1 부근,2024-12-23,2025-01-01
횡단보도,2024-12-12 12:09,학정동 930-12 부근,2024-12-18,2025-01-01
횡단보도,2024-12-13 20:14,칠성동2가 302-8 부근,2024-12-23,2025-01-01
보도(인도)위,2024-12-14 21:58,동천동 911-5 부근,2024-12-23,2025-01-01
횡단보도,2024-12-12 10:36,읍내동 1343-10 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 10:41,관음동 1402-6 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 10:44,관음동 1378 부근,2024-12-18,2025-01-01
주정차 금지구역,2024-12-13 18:33,태전동 409-2 부근,2024-12-23,2025-01-01
주정차 금지구역,2024-12-13 18:10,태전동 409-2 부근,2024-12-23,2025-01-01
주정차 금지구역,2024-12-13 18:10,태전동 409-2 부근,2024-12-23,2025-01-01
소화전앞,2024-12-13 20:09,침산동 133-40 부근,2024-12-23,2025-01-01
보도(인도)위,2024-12-13 20:10,산격동 840-1 부근,2024-12-23,2025-01-01
횡단보도,2024-12-15 13:46,동천동 911-7 부근,2024-12-23,2025-01-01
횡단보도,2024-12-15 19:28,침산동 332-10 부근,2024-12-23,2025-01-01
횡단보도,2024-12-13 12:25,동천동 899-2 부근,2024-12-23,2025-01-01
횡단보도,2024-12-13 20:40,동천동 897-4 부근,2024-12-23,2025-01-01
횡단보도,2024-12-13 20:40,동천동 895-5 부근,2024-12-23,2025-01-01
횡단보도,2024-12-13 20:40,동천동 895-5 부근,2024-12-23,2025-01-01
보도(인도)위,2024-12-13 09:28,산격동 507-1 부근,2024-12-23,2025-01-01
횡단보도,2024-12-13 21:12, 산격동 1428-12 부근,2024-12-23,2025-01-01
횡단보도,2024-12-15 19:27,침산동 332-10 부근,2024-12-23,2025-01-01
횡단보도,2024-12-15 13:54,칠성동2가 83-1 부근,2024-12-23,2025-01-01
횡단보도,2024-12-15 11:45,학정동 941-9 부근,2024-12-23,2025-01-01
횡단보도,2024-12-15 14:40,학정동 941-9 부근,2024-12-23,2025-01-01
소화전앞,2024-12-15 17:56,읍내동 1355 부근,2024-12-23,2025-01-01
소화전앞,2024-12-15 01:13,읍내동 1355 부근,2024-12-23,2025-01-01
횡단보도,2024-12-13 14:01,관음동 1345-10 부근,2024-12-23,2025-01-01
도로모퉁이,2024-12-11 20:13,복현동 335-20 부근,2024-12-18,2025-01-01
도로모퉁이,2024-12-12 11:03,산격동 산 18-2 부근,2024-12-18,2025-01-01
도로모퉁이,2024-12-12 11:16,대현동 190-3 부근,2024-12-18,2025-01-01
기타,2024-12-12 11:18,구암동 767-2 부근,2024-12-18,2025-01-01
기타,2024-12-12 11:24,구암동 767-2 부근,2024-12-18,2025-01-01
횡단보도,2024-12-11 09:53,검단동 887-82 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 11:46,검단동 887-97 부근,2024-12-18,2025-01-01
교차로,2024-12-12 11:52,태전동 1006-3 부근,2024-12-18,2025-01-01
보도(인도)위,2024-12-12 12:22,태전동 산6-6 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 12:52,구암동 768 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 12:14,동천동 971-2 부근,2024-12-18,2025-01-01
도로모퉁이,2024-12-12 13:23,관음동 1284-10 부근,2024-12-18,2025-01-01
보도(인도)위,2024-12-12 13:41,읍내동 1314 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 13:49,동천동 877 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 14:01,구암동 766 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 09:25,학정동 945-23 부근,2024-12-18,2025-01-01
도로모퉁이,2024-12-12 09:29,학정동 946-1 부근,2024-12-18,2025-01-01
도로모퉁이,2024-12-12 09:36,학정동 945-23 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 09:31,학정동 946-1 부근,2024-12-18,2025-01-01
도로모퉁이,2024-12-12 12:26,학정동 946-1 부근,2024-12-18,2025-01-01
도로모퉁이,2024-12-12 12:30,학정동 945-23 부근,2024-12-18,2025-01-01
도로모퉁이,2024-12-12 12:58,학정동 945-23 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 14:51,서변동 1772 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 14:55,사수동 963 부근,2024-12-18,2025-01-01
도로모퉁이,2024-12-12 14:56,복현동 539-106 부근,2024-12-18,2025-01-01
보도(인도)위,2024-12-12 15:36,침산동 542-8 부근,2024-12-18,2025-01-01
소화전앞,2024-12-12 15:55,복현동 436-1 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 15:56,노원동3가 1052-2 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 16:18,산격동 1428-11 부근,2024-12-18,2025-01-01
횡단보도,2024-12-12 16:25,산격동 1424-48 부근,2024-12-18,2025-01-01
주정차 금지구역,2024-12-12 16:25,산격동 1260-1 부근,2024-12-18,2025-01-01
주정차 금지구역,2024-12-12 16:28,산격동 1437-171 부근,2024-12-18,2025-01-01
도로모퉁이,2024-12-12 16:30,산격동 1428-12 부근,2024-12-18,2025-01-01
횡단보도,2024-12-13 12:58,관음동 1402-6 부근,2024-12-23,2025-01-01
보도(인도)위,2024-12-13 12:53,관음동 1386-16 부근,2024-12-23,2025-01-01
이중주차 및 대각.직각주차,2024-12-12 17:06,서변동 1784-3 부근,2024-12-18,2025-01-01
주정차 금지구역,2024-12-16 15:18,사수동 898 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:38,매천동 매천로18길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:47,사수동 내곡로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:18,복현동 검단로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:06,학정동 칠곡중앙대로136길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:03,대현동 대현남로6길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:32,칠성동2가 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:04,동호동 구리로7길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 10:56,노원동2가 노원로10길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:25,사수동 내곡로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:37,동천동 동천로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 10:42,관음동 관음중앙로28길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:06,읍내동 칠곡중앙대로118길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:10,동천동 구리로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:23,칠성동2가 중앙대로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:34,동천동 학정로 부근,2025-01-03,2025-01-01
주정차 금지구역,2024-12-16 11:04,동호동 칠곡중앙대로136길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:06,동천동 동암로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:52,침산동 성북로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:18,사수동 898 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 10:53,노원동3가 노원로10길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:50,침산동 침산로32길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:56,동천동 동암로12길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:51,매천동 매천로18길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:30,구암동 동암로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:31,침산동 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:16,복현동 검단로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:23,칠성동2가 중앙대로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:37,동천동 학정로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:32,산격동 대학로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:02,노원동1가 옥산로9길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:49,사수동 728 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:29,산격동 유통단지로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:34,동천동 학정로 부근,2025-01-06,2025-01-01
주정차 금지구역,2024-12-16 11:21,침산동 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:52,동천동 동암로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:16,복현동 검단로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:38,동천동 동천로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:21,침산동 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:55,동천동 구리로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:07,읍내동 칠곡중앙대로118길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:32,구암동 학정로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:17,산격동 유통단지로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:19,복현동 복현로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:32,국우동 도남중앙로7길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:07,읍내동 칠곡중앙대로118길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:30,산격동 대학로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:21,침산동 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:32,구암동 학정로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:31,구암동 구암로65길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:17,복현동 검단로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 10:51,산격동 유통단지로8길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:12,읍내동 동암로7길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:33,국우동 도남중앙로9길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:53,동천동 동암로12길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:03,대현동 대현남로6길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:16,금호동 한강로8길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:19,복현동 복현로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:32,국우동 도남중앙로7길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:39,동천동 동천로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:56,노원동3가 팔달로35길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:31,구암동 학정로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:32,칠성동2가 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:31,매천동 매천로8길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:13,칠성동2가 칠성남로26길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:51,침산동 성북로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:57,침산동 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:50,침산동 침산로32길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:58,침산동 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:02,노원동1가 옥산로9길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:53,동천동 동암로12길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:56,동천동 동암로12길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:03,대현동 대현남로6길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:36,팔달동 매천로2길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:56,동천동 동암로12길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:10,동천동 구리로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:33,팔달동 매천로2길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:51,노원동3가 노원로10길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:54,침산동 성북로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:45,사수동 내곡로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:03,대현동 대현남로6길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:55,동천동 동암로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:06,학정동 칠곡중앙대로136길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:06,학정동 칠곡중앙대로136길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:10,동천동 동암로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:53,동천동 동암로12길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:21,복현동 복현로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:37,동천동 학정로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:54,침산동 성북로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:38,동천동 동천로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:33,침산동 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:17,칠성동2가 중앙대로106길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:37,동천동 동천로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:58,침산동 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:04,동호동 구리로7길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:50,침산동 침산로32길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:49,팔달동 매천로2길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:32,산격동 대학로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 17:01,침산동 침산로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:04,동호동 칠곡중앙대로136길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:52,침산동 성북로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:59,동천동 동천로24길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 16:51,침산동 성북로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:40,동천동 동천로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:51,노원동3가 노원로10길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:04,동호동 구리로7길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:05,학정동 칠곡중앙대로136길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:52,노원동3가 팔달로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:55,동천동 동암로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:12,읍내동 동암로7길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 10:44,관음동 관음중앙로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:53,동천동 동천로23길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:18,사수동 898 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:03,대현동 대현남로6길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:56,동천동 동암로12길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:40,동천동 동천로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:08,동호동 팔거천동로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:22,사수동 내곡로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:56,동천동 동암로12길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 10:46,산격동 유통단지로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:14,읍내동 동암로7길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 14:32,팔달동 매천로2길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:04,대현동 신천동로 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 11:33,국우동 도남중앙로9길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 15:32,구암동 구암로65길 부근,2024-12-17,2025-01-01
주정차 금지구역,2024-12-16 07:34,침산동 침산로 부근,2024-12-17,2025-01-01
